league_id_x,draft_id,draft_order,scoring_type,season,type,status,rounds,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_super_flex,slots_bn,league_id_y,draft_slot,pick_no,is_keeper,player_first,player_last,player_id,position,roster_id,picked_by
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,1,1,,Patrick,Mahomes,4046,QB,1,741380922733182976
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,2,2,,Jalen,Hurts,6904,QB,2,739683511182708736
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,3,3,,Justin,Jefferson,6794,WR,3,723212811559321600
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,4,4,,Josh,Allen,4984,QB,4,919421072943001600
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,5,5,,Joe,Burrow,6770,QB,5,606894032408342528
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,6,6,,Ja'Marr,Chase,7564,WR,6,584083943897210880
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,7,7,,Justin,Herbert,6797,QB,7,854471079761145856
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,8,8,,Trevor,Lawrence,7523,QB,8,749023370766647296
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,9,9,,Bijan,Robinson,9509,RB,9,894258249526996992
946140522144509952,946140522928762880,"{'342719557582065664': 10, '584083943897210880': 6, '606894032408342528': 5, '723212811559321600': 3, '739683511182708736': 2, '741380922733182976': 1, '749023370766647296': 8, '854471079761145856': 7, '894258249526996992': 9, '919421072943001600': 4}",dynasty_2qb,2023,snake,complete,22,1,2,2,1,3,1,12,946140522144509952,10,10,,Justin,Fields,7591,QB,10,342719557582065664
