league_id_x,draft_id,draft_order,scoring_type,season,type,status,rounds,slot_to_id,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_superflex,slots_bn,league_id_y,draft_slot,pick_no,is_keeper,player_first,player_last,player_id,position,roster_id,picked_by
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,11,11,,Patrick,Mahomes,4046,QB,11,873444722843217920
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,12,12,,Saquon,Barkley,4866,RB,12,981243996867518464
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,12,13,,Jahmyr,Gibbs,9221,RB,12,981243996867518464
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,11,14,,Derrick,Henry,3198,RB,11,873444722843217920
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,10,15,,Christian,McCaffrey,4034,RB,10,1005531443856023552
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,9,16,,Puka,Nacua,9493,WR,9,1001610772134387712
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,8,17,,Brock,Bowers,11604,TE,8,1127437827882504192
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,7,18,,A.J.,Brown,5859,WR,7,1113245232751095808
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,6,19,,Nico,Collins,7569,WR,6,1065155385071452160
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,5,20,,Brian,Thomas,11631,WR,5,846553849618616320
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,4,21,,Breece,Hall,8155,RB,4,1107696717543153664
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,3,22,,Malik,Nabers,11632,WR,3,773979452081307648
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,2,23,,Garrett,Wilson,8146,WR,2,1029605644397510656
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,1,24,,Sam,LaPorta,10859,TE,1,1078160676847321088
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,1,25,,Josh,Jacobs,5850,RB,1,1078160676847321088
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,2,26,,Marvin,Harrison,11628,WR,2,1029605644397510656
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,3,27,,Drake,London,8112,WR,3,773979452081307648
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,4,28,,De'Von,Achane,9226,RB,4,1107696717543153664
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,5,29,,Ladd,McConkey,11635,WR,5,846553849618616320
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,6,30,,Kyren,Williams,8150,RB,6,1065155385071452160
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,7,31,,Jonathan,Taylor,6813,RB,7,1113245232751095808
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,8,32,,Bucky,Irving,11584,RB,8,1127437827882504192
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,9,33,,Trey,McBride,8130,TE,9,1001610772134387712
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,10,34,,Rashee,Rice,10229,WR,10,1005531443856023552
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,11,35,,Tyreek,Hill,3321,WR,11,873444722843217920
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,12,36,,Tee,Higgins,6801,WR,12,981243996867518464
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,12,37,,Jaxon,Smith-Njigba,9488,WR,12,981243996867518464
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,11,38,,C.J.,Stroud,9758,QB,11,873444722843217920
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,10,39,,James,Cook,8138,RB,10,1005531443856023552
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,9,40,,Tyrone,Tracy,11655,RB,9,1001610772134387712
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,8,41,,Terry,McLaurin,5927,WR,8,1127437827882504192
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,7,42,,George,Kittle,4217,TE,7,1113245232751095808
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,6,43,,Justin,Herbert,6797,QB,6,1065155385071452160
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,5,44,,Bo,Nix,11563,QB,5,846553849618616320
1179072146772254720,1179072147714932736,"{'1001610772134387712': 9, '1005531443856023552': 10, '1029605644397510656': 2, '1065155385071452160': 6, '1078160676847321088': 1, '1107696717543153664': 4, '1113245232751095808': 7, '1127437827882504192': 8, '773979452081307648': 3, '846553849618616320': 5, '873444722843217920': 11, '981243996867518464': 12}",idp,2024,snake,complete,35,"{'1': 1, '10': 4, '11': 5, '12': 7, '2': 9, '3': 12, '4': 6, '5': 10, '6': 3, '7': 8, '8': 11, '9': 2}",1,2,2,1,4,1,10,1179072146772254720,4,45,,Davante,Adams,2133,WR,4,1107696717543153664
