league_id
1050802643662159872
1087289046256242688
1134603542842511360
1124852977111166976
1048230471768928256
1064216460404404224
1051487697870667776
1106779361908404224
1100882241665830912
946140522144509952
918104786099232768
1080783559801131008
1098960549732950016
1048365793043521536
917840493617315840
1088649760925388800
1020185212677890048
1054883461808504832
916452708415066112
1082863920676790272
1054464212870803456
1051584961683300352
980246027896758272
1075539848846610432
1090510681952100352
1048306941680234496
1045778539762745344
1134251484306259968
1125635713380245504
1048273881863213056
1052877527569604608
918724220618653696
1107313243221237760
1039325534896902144
1082154114735276032
1050534784323252224
991477689460604928
922139683608416256
1110409075180949504
1064399918405632000
1062193408439185408
1098315705847513088
1051565598108413952
1074242613844271104
922204421306531840
1045822677044424704
1055980108579823616
1135239763541458944
1134012660800155648
1094867980372086784
989355663916679168
1068344327585345536
1048248822142472192
920711629950496768
968622767912300544
1114273380951379968
1127795256356945920
1061353847010004992
1134714217203916800
987908102781472768
1129976862215663616
1049384067017433088
1103122995788365824
1048249285298597888
1048240753635352576
1127255887237734400
986474956055719936
1049039842958573568
1055709978255851520
1099283377313787904
998039631482585088
1069081423090458624
976907306459860992
1048364101312966656
1048247353582501888
1047614989160353792
1049452860054208512
1055598924905394176
1132253971906875392
1092320230048673792
972698012369645568
1071876892975800320
919445790714593280
1126680533963984896
1048750126358982656
919441803609210880
985658520320208896
1048265492978372608
1068044873556729856
919286619608281088
1079825609016078336
1080925806504849408
1052513515120082944
1048286636896944128
1048466332695531520
919652254406279168
917214810826252288
928447797282648064
965775940313784320
1048349074673582080
1114731418933895168
1146298647036071936
922172064335773696
1132127110421839872
1105527746224046080
1051555488288092160
1129879123561734144
1075523018669109248
958589946292490240
1113674683771158528
1048234678781669376
1060765263311773696
1125482785046712320
1098754853179895808
1049084315323326464
1048344729261379584
918165379611140096
1049710389472133120
1048418695703408640
1073727429526532096
1094405426541658112
1048190917070495744
949297571841888256
968372043999723520
952782187659669504
1131813269712449536
1101576904743714816
1107926881527160832
1131053503700492288
1090446130049146880
1119525698609197056
1055980714803511296
1051295910501797888
918312146260357120
1113980838439460864
1068674299306831872
1088004298933374976
1051334663622492160
1103816058382725120
1099443009403441152
1048233529689108480
